a,b,v_mem,logpdf
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.879924538009341,9.94452614875241,49.89353612858565,-472002.50561135774
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.8059962420503,10.22371259533224,49.92233871580396,-472002.566939687
9.765266881274043,10.205838567996617,49.886268970413035,-472003.03975289804
9.765266881274043,10.205838567996617,49.886268970413035,-472003.03975289804
9.753659505118438,10.330584845734943,49.99378243132738,-472003.65450073144
9.753659505118438,10.330584845734943,49.99378243132738,-472003.65450073144
9.753659505118438,10.330584845734943,49.99378243132738,-472003.65450073144
9.753659505118438,10.330584845734943,49.99378243132738,-472003.65450073144
9.753659505118438,10.330584845734943,49.99378243132738,-472003.65450073144
9.753659505118438,10.330584845734943,49.99378243132738,-472003.65450073144
9.753659505118438,10.330584845734943,49.99378243132738,-472003.65450073144
9.753659505118438,10.330584845734943,49.99378243132738,-472003.65450073144
9.753659505118438,10.330584845734943,49.99378243132738,-472003.65450073144
9.788551791812136,10.257390605035935,49.89520586911898,-472003.15927856066
9.788551791812136,10.257390605035935,49.89520586911898,-472003.15927856066
9.788551791812136,10.257390605035935,49.89520586911898,-472003.15927856066
9.788551791812136,10.257390605035935,49.89520586911898,-472003.15927856066
9.788551791812136,10.257390605035935,49.89520586911898,-472003.15927856066
9.788551791812136,10.257390605035935,49.89520586911898,-472003.15927856066
9.788551791812136,10.257390605035935,49.89520586911898,-472003.15927856066
9.800972837996342,9.97681491417434,50.04388272657336,-472004.38711944415
9.800972837996342,9.97681491417434,50.04388272657336,-472004.38711944415
9.800972837996342,9.97681491417434,50.04388272657336,-472004.38711944415
9.800972837996342,9.97681491417434,50.04388272657336,-472004.38711944415
9.800972837996342,9.97681491417434,50.04388272657336,-472004.38711944415
9.800972837996342,9.97681491417434,50.04388272657336,-472004.38711944415
9.800972837996342,9.97681491417434,50.04388272657336,-472004.38711944415
9.800972837996342,9.97681491417434,50.04388272657336,-472004.38711944415
10.055181530411925,9.832608157122005,50.14094476403277,-472004.3811443019
10.055181530411925,9.832608157122005,50.14094476403277,-472004.3811443019
10.055181530411925,9.832608157122005,50.14094476403277,-472004.3811443019
10.055181530411925,9.832608157122005,50.14094476403277,-472004.3811443019
10.055181530411925,9.832608157122005,50.14094476403277,-472004.3811443019
9.954490743804996,9.787422742959357,50.158574624713744,-472006.09675893
9.954490743804996,9.787422742959357,50.158574624713744,-472006.09675893
9.954490743804996,9.787422742959357,50.158574624713744,-472006.09675893
9.954490743804996,9.787422742959357,50.158574624713744,-472006.09675893
9.954490743804996,9.787422742959357,50.158574624713744,-472006.09675893
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
10.088269090056682,9.612714054118563,49.966675871681794,-472004.1492899477
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.903999139127656,10.04438674627823,50.1454450848992,-472003.988915872
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.869322088319086,10.039372050707978,50.04592773229445,-472001.980579241
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.728309267530753,10.253665977125756,49.94745558702632,-472003.119891383
9.693732205302862,10.421519106450488,50.050034195737084,-472005.46082999517
9.693732205302862,10.421519106450488,50.050034195737084,-472005.46082999517
9.693732205302862,10.421519106450488,50.050034195737084,-472005.46082999517
9.729332304678266,10.379715439335463,49.9303128680753,-472004.4003216408
9.729332304678266,10.379715439335463,49.9303128680753,-472004.4003216408
9.729332304678266,10.379715439335463,49.9303128680753,-472004.4003216408
9.729332304678266,10.379715439335463,49.9303128680753,-472004.4003216408
9.729332304678266,10.379715439335463,49.9303128680753,-472004.4003216408
9.692286959995567,10.383284183028659,49.83168208365445,-472005.87869205454
9.692286959995567,10.383284183028659,49.83168208365445,-472005.87869205454
9.674211198706026,10.251067076961398,49.93066988559959,-472004.5081957963
9.674211198706026,10.251067076961398,49.93066988559959,-472004.5081957963
9.674211198706026,10.251067076961398,49.93066988559959,-472004.5081957963
9.674211198706026,10.251067076961398,49.93066988559959,-472004.5081957963
9.9028674598384,10.217388977628449,49.999933871354656,-472003.9300991385
9.9028674598384,10.217388977628449,49.999933871354656,-472003.9300991385
9.9028674598384,10.217388977628449,49.999933871354656,-472003.9300991385
9.938203433091106,9.967606323776314,50.14937966933076,-472004.0184747081
9.938203433091106,9.967606323776314,50.14937966933076,-472004.0184747081
9.938203433091106,9.967606323776314,50.14937966933076,-472004.0184747081
9.938203433091106,9.967606323776314,50.14937966933076,-472004.0184747081
9.938203433091106,9.967606323776314,50.14937966933076,-472004.0184747081
9.938203433091106,9.967606323776314,50.14937966933076,-472004.0184747081
9.938203433091106,9.967606323776314,50.14937966933076,-472004.0184747081
9.99333687317588,9.708312029571912,50.116407568821344,-472005.7323778228
9.99333687317588,9.708312029571912,50.116407568821344,-472005.7323778228
9.99333687317588,9.708312029571912,50.116407568821344,-472005.7323778228
9.99333687317588,9.708312029571912,50.116407568821344,-472005.7323778228
9.99333687317588,9.708312029571912,50.116407568821344,-472005.7323778228
9.99333687317588,9.708312029571912,50.116407568821344,-472005.7323778228
9.99333687317588,9.708312029571912,50.116407568821344,-472005.7323778228
9.99333687317588,9.708312029571912,50.116407568821344,-472005.7323778228
9.88985648255708,9.968178472686995,50.17545846576663,-472005.23767992534
9.88985648255708,9.968178472686995,50.17545846576663,-472005.23767992534
9.88985648255708,9.968178472686995,50.17545846576663,-472005.23767992534
9.88985648255708,9.968178472686995,50.17545846576663,-472005.23767992534
9.85070950948769,10.207710034486135,49.97618543468443,-472002.5446914822
9.85070950948769,10.207710034486135,49.97618543468443,-472002.5446914822
9.85070950948769,10.207710034486135,49.97618543468443,-472002.5446914822
9.85070950948769,10.207710034486135,49.97618543468443,-472002.5446914822
9.85070950948769,10.207710034486135,49.97618543468443,-472002.5446914822
9.85070950948769,10.207710034486135,49.97618543468443,-472002.5446914822
9.85070950948769,10.207710034486135,49.97618543468443,-472002.5446914822
9.85070950948769,10.207710034486135,49.97618543468443,-472002.5446914822
9.85070950948769,10.207710034486135,49.97618543468443,-472002.5446914822
9.85070950948769,10.207710034486135,49.97618543468443,-472002.5446914822
9.843781804328783,10.221498278884022,49.96942108276448,-472002.66738189885
9.843781804328783,10.221498278884022,49.96942108276448,-472002.66738189885
9.843781804328783,10.221498278884022,49.96942108276448,-472002.66738189885
9.843781804328783,10.221498278884022,49.96942108276448,-472002.66738189885
9.843781804328783,10.221498278884022,49.96942108276448,-472002.66738189885
9.843781804328783,10.221498278884022,49.96942108276448,-472002.66738189885
9.843781804328783,10.221498278884022,49.96942108276448,-472002.66738189885
9.843781804328783,10.221498278884022,49.96942108276448,-472002.66738189885
9.843781804328783,10.221498278884022,49.96942108276448,-472002.66738189885
9.843781804328783,10.221498278884022,49.96942108276448,-472002.66738189885
9.930528601585825,10.174594221722959,49.955189732376226,-472003.63454415824
9.770582069669246,10.227640880022031,50.01904472115145,-472002.7358382795
9.770582069669246,10.227640880022031,50.01904472115145,-472002.7358382795
9.770582069669246,10.227640880022031,50.01904472115145,-472002.7358382795
9.770582069669246,10.227640880022031,50.01904472115145,-472002.7358382795
9.770582069669246,10.227640880022031,50.01904472115145,-472002.7358382795
9.770582069669246,10.227640880022031,50.01904472115145,-472002.7358382795
9.770582069669246,10.227640880022031,50.01904472115145,-472002.7358382795
9.770582069669246,10.227640880022031,50.01904472115145,-472002.7358382795
9.770582069669246,10.227640880022031,50.01904472115145,-472002.7358382795
9.770582069669246,10.227640880022031,50.01904472115145,-472002.7358382795
9.770582069669246,10.227640880022031,50.01904472115145,-472002.7358382795
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.912699323083652,10.082497975417807,50.046641810447376,-472002.19712919183
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.99258861822894,9.98561168885888,49.95980420794625,-472001.860417198
9.888709672795475,9.897952744964032,49.97175303689855,-472002.5604203687
9.888709672795475,9.897952744964032,49.97175303689855,-472002.5604203687
9.888709672795475,9.897952744964032,49.97175303689855,-472002.5604203687
9.888709672795475,9.897952744964032,49.97175303689855,-472002.5604203687
9.888709672795475,9.897952744964032,49.97175303689855,-472002.5604203687
9.888709672795475,9.897952744964032,49.97175303689855,-472002.5604203687
9.888709672795475,9.897952744964032,49.97175303689855,-472002.5604203687
9.888709672795475,9.897952744964032,49.97175303689855,-472002.5604203687
9.888709672795475,9.897952744964032,49.97175303689855,-472002.5604203687
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
9.983101279180783,9.9343418619935,49.9587357104299,-472001.39988805965
