#x_outof_circle[deg],y_outof_circle[deg]
-3.438318e-01,1.358527e+00
1.263861e+00,-9.698592e-01
1.850689e-01,-1.459778e+00
-5.688927e-01,1.463032e+00
-3.793420e-01,1.091261e+00
-3.111494e-01,-1.442186e+00
-1.689628e-01,-1.639849e+00
1.715815e-01,-1.943406e+00
-1.439950e-01,-1.869422e+00
3.403291e-01,-1.512983e+00
-3.098298e-01,1.375892e+00
-3.907717e-01,1.570764e+00
-4.069598e-01,1.407463e+00
-3.541901e-01,1.331606e+00
-3.678780e-01,1.398417e+00
-2.253014e-01,1.212203e+00
-3.078380e-01,1.109891e+00
-2.741641e-01,1.134562e+00
8.888616e-01,9.236889e-01
1.141615e+00,8.307611e-01
7.527829e-01,-1.137110e+00
-4.712015e-02,1.070680e+00
-1.245385e-01,-1.361183e+00
-3.623211e-02,1.155848e+00
-1.879634e-01,1.073820e+00
-2.333602e-01,1.430819e+00
-1.989612e-01,1.844301e+00
-2.800788e-01,1.951129e+00
-4.787858e-01,1.234045e+00
-2.430948e-01,1.229750e+00
-1.665529e-01,1.288199e+00
3.622050e-02,1.033857e+00
5.755999e-01,1.823759e+00
-5.413166e-02,1.177932e+00
-4.321848e-01,1.177151e+00
-1.755242e-01,9.961809e-01
-1.400898e+00,-1.202291e+00
-4.068232e-01,1.512020e+00
-3.216518e-01,-1.444453e+00
-2.231778e-01,-1.487240e+00
-3.749962e-01,-1.586975e+00
-4.671915e-01,1.222337e+00
3.067564e-01,1.631827e+00
-1.050063e+00,-1.437385e+00
-7.357755e-01,-9.710595e-01
3.879941e-01,1.642284e+00
4.919162e-01,1.776861e+00
3.936774e-01,1.753592e+00
-9.465051e-01,1.582254e+00
-9.259294e-01,1.593283e+00
-1.148121e+00,-1.094518e+00
-1.073135e+00,-1.157170e+00
-1.337647e+00,-1.218117e+00
-2.794918e-01,1.437176e+00
-3.534930e-01,1.245570e+00
-3.048121e-01,1.163257e+00
1.323500e+00,-1.094194e+00
-7.923293e-01,1.598383e+00
-9.510066e-01,1.514641e+00
-6.514743e-01,-9.491496e-01
5.316799e-01,1.882222e+00
-6.427010e-01,-9.839733e-01
1.948294e-01,1.819257e+00
-9.111168e-01,1.466944e+00
-1.294822e+00,-1.164036e+00
-1.299108e+00,-1.276900e+00
-1.277154e-01,1.146247e+00
5.269348e-01,1.838645e+00
-7.598615e-01,1.638586e+00
-1.414158e+00,-1.181696e+00
-9.694644e-01,-1.439324e+00
-9.591768e-02,1.175902e+00
1.381868e+00,-1.168393e+00
8.665658e-01,-1.408524e+00
1.752626e+00,-7.245071e-01
-1.258117e-01,-1.752665e+00
1.426478e+00,-1.267432e+00
-7.085237e-01,-9.295000e-01
4.411309e-01,1.853127e+00
3.307820e-01,1.877338e+00
2.158776e-01,1.837760e+00
4.111821e-01,1.804470e+00
-8.835069e-01,1.693666e+00
5.764646e-01,1.843797e+00
1.599387e-01,1.956154e+00
-1.906113e+00,3.553907e-01
-9.963913e-01,-1.272665e+00
-1.030154e+00,-1.528514e+00
5.589135e-01,-1.484285e+00
-2.080783e-01,1.087112e+00
1.253390e+00,-9.388953e-01
3.392450e-01,1.950144e+00
-8.981111e-01,1.545721e+00
-1.210575e+00,-1.315607e+00
7.019697e-01,-1.498669e+00
-1.131416e-01,1.262063e+00
-1.354901e+00,-1.159364e+00
-1.318866e+00,-1.225853e+00
-6.808183e-01,-9.926506e-01
-1.278270e+00,-1.405513e+00
-1.067157e+00,-1.519473e+00
6.506873e-01,-1.526660e+00
-6.959933e-01,-9.653799e-01
3.735254e-01,1.930239e+00
-1.122036e+00,-1.332020e+00
6.635731e-01,-1.542115e+00
5.710180e-01,1.765186e+00
-8.365514e-01,1.476537e+00
-1.213912e+00,-1.361888e+00
-1.201898e+00,-1.344996e+00
-1.252819e+00,-1.457530e+00
4.423954e-01,-1.520741e+00
1.697330e-01,1.907618e+00
-1.210030e+00,-1.412800e+00
6.999127e-01,-1.490729e+00
-1.280793e+00,-1.348949e+00
-9.551020e-01,-1.435969e+00
-1.161312e+00,-1.127802e+00
-1.287999e+00,-1.229701e+00
-1.253527e+00,-1.329030e+00
4.366638e-01,1.822267e+00
-1.093032e+00,-1.202738e+00
5.004777e-01,-1.552043e+00
5.748770e-01,-1.516511e+00
-8.989540e-01,1.504018e+00
-8.299391e-01,1.464174e+00
-1.093912e+00,-1.214961e+00
-1.230316e+00,-1.369796e+00
7.888894e-01,-1.612039e+00
3.244463e-01,1.864122e+00
4.788634e-01,1.800046e+00
5.112593e-01,1.699493e+00
8.028502e-02,1.990838e+00
-1.359848e+00,-1.147536e+00
-1.180805e+00,-1.201003e+00
-1.361147e+00,-1.259975e+00
-1.359455e+00,-1.244206e+00
7.314571e-01,-1.648112e+00
-7.483834e-01,1.538992e+00
-1.940280e-01,1.354371e+00
-8.955601e-01,-1.502860e+00
-1.142720e+00,-1.496981e+00
5.978763e-01,-1.601662e+00
5.118420e-01,-1.714193e+00
6.731066e-01,-1.610906e+00
4.709236e-01,1.748774e+00
-1.256891e+00,-1.196764e+00
-1.087666e+00,1.430683e+00
-9.085241e-01,1.474837e+00
-1.144622e+00,-1.484967e+00
5.363193e-01,-1.541358e+00
-1.046202e+00,-1.456405e+00
-1.078417e+00,-1.501579e+00
4.479229e-01,-1.526077e+00
5.523035e-01,-1.585459e+00
6.108503e-01,-1.553405e+00
8.174315e-01,-1.050289e+00
8.163036e-01,-1.197445e+00
7.723536e-01,-1.142202e+00
9.362860e-01,-1.230931e+00
-1.057862e+00,1.384213e+00
1.882034e-01,1.865267e+00
6.138147e-01,1.747163e+00
-1.101098e+00,-1.094800e+00
-1.105860e+00,-1.196320e+00
-1.280556e+00,-1.283684e+00
4.852702e-01,-1.483335e+00
4.773145e-01,-1.424619e+00
-1.248319e+00,-1.160082e+00
-1.026606e+00,-1.477820e+00
-1.223279e+00,1.064660e+00
5.763575e-01,-1.438400e+00
-1.127501e+00,-1.454041e+00
5.254023e-01,-1.412247e+00
4.837695e-01,-1.639153e+00
-1.151484e+00,1.169688e+00
4.372880e-01,-1.649546e+00
-1.358669e+00,1.320292e+00
-1.086351e+00,-1.399363e+00
8.199648e-01,-1.647078e+00
5.444590e-01,-1.427291e+00
-2.866869e-01,1.210313e+00
-3.075771e-01,1.156368e+00
-1.241461e+00,1.107972e+00
-8.872982e-01,1.101643e+00
-1.028444e+00,9.519882e-01
-1.320988e+00,-1.371984e+00
5.901727e-01,-1.609754e+00
-6.900827e-01,-1.774675e+00
8.013026e-01,-1.678615e+00
1.716005e+00,9.343318e-01
1.819560e+00,3.876179e-01
-1.153008e+00,1.061259e+00
3.843184e-01,1.712139e+00
1.779898e+00,-5.515286e-01
2.145950e-01,1.634882e+00
1.783313e+00,-6.451057e-01
1.709081e+00,-9.936383e-01
-1.208780e+00,1.248314e+00
-1.154635e+00,1.041891e+00
-1.062821e+00,9.962419e-01
-8.180083e-01,1.024501e+00
-1.028433e+00,1.166307e+00
-9.197022e-01,9.157158e-01
1.641398e+00,-4.816773e-01
3.973272e-01,1.280961e+00
1.775701e+00,-3.761886e-01
-1.028389e+00,1.282186e+00
-9.115864e-01,1.135651e+00
-9.538503e-01,9.944146e-01
-9.342149e-01,9.567230e-01
-7.645972e-01,9.494648e-01
2.244881e-01,1.314361e+00
1.358929e-01,1.282346e+00
1.112885e-01,1.299239e+00
1.773441e+00,-5.800099e-01
1.818203e+00,-8.192719e-01
2.873712e-01,1.162033e+00
5.088452e-01,1.148983e+00
2.079746e-01,1.397660e+00
4.645296e-02,1.981189e+00
3.271958e-01,1.030875e+00
-1.103391e+00,1.261442e+00
-1.241553e+00,1.147331e+00
-1.179583e+00,1.113990e+00
-8.274235e-01,1.003643e+00
-1.120100e+00,1.080120e+00
-8.115799e-01,9.786731e-01
7.841327e-02,1.370804e+00
-1.169756e+00,1.060453e+00
-3.651660e-02,1.148199e+00
-1.021669e-01,1.005636e+00
-1.160579e+00,1.048885e+00
4.118984e-01,1.192527e+00
-8.694740e-01,-1.048227e+00
-1.134788e+00,1.190324e+00
-1.156651e+00,1.016688e+00
3.816998e-01,1.342157e+00
1.835245e-01,1.325743e+00
2.634610e-01,1.262142e+00
1.678774e-01,1.105215e+00
-9.142668e-01,1.041317e+00
1.821862e+00,-6.560147e-01
5.231884e-02,1.910852e+00
1.595649e-01,1.628537e+00
3.592373e-01,1.196154e+00
-4.425605e-02,1.955983e+00
3.525240e-01,1.395679e+00
-1.124566e+00,1.129259e+00
1.863744e+00,-5.818230e-01
1.876609e+00,-5.994453e-01
-1.248129e+00,1.164911e+00
-9.351712e-01,9.678933e-01
1.521748e-01,1.251609e+00
3.772340e-01,1.462622e+00
1.130974e-01,1.308945e+00
5.851503e-02,1.967898e+00
-1.172458e+00,-8.070412e-01
1.825715e+00,-5.512050e-01
4.362656e-01,1.143087e+00
2.338314e-01,1.192761e+00
5.915806e-01,9.969117e-01
1.833240e+00,-4.418065e-01
-9.931431e-01,-9.165337e-01
2.369886e-01,1.701010e+00
4.675236e-01,1.086647e+00
1.683916e+00,-5.000816e-01
1.613351e+00,-7.587521e-01
1.706527e+00,-9.642732e-01
3.948341e-01,9.868906e-01
-9.864071e-01,9.599415e-01
-1.016500e+00,9.132931e-01
-8.627571e-01,-1.214639e+00
1.729403e+00,-6.887839e-01
1.830888e+00,-7.745523e-01
1.798541e+00,-8.441477e-01
1.736546e+00,-9.113562e-01
2.888989e-01,1.157497e+00
2.888989e-01,1.157497e+00
1.635373e+00,-6.061607e-01
3.866618e-03,1.896442e+00
1.757790e+00,-5.990103e-01
2.267322e-01,1.475172e+00
3.622886e-01,1.336260e+00
5.130557e-01,1.081680e+00
7.795407e-04,1.386658e+00
8.068774e-02,1.743288e+00
1.729245e+00,-8.369675e-01
4.470161e-01,1.131916e+00
2.134605e-01,1.039472e+00
1.387977e+00,-7.159606e-01
-1.625738e+00,5.354471e-01
-1.602620e-01,1.454991e+00
1.167217e-02,1.241670e+00
1.771150e+00,-6.339779e-01
1.479226e-01,1.796630e+00
1.693447e+00,-7.520496e-01
1.657943e+00,-8.401008e-01
2.272090e-01,1.059358e+00
-1.008913e+00,-9.552546e-01
-9.433243e-01,1.584895e+00
1.614530e+00,-7.842068e-01
1.589717e+00,-7.030291e-01
1.701096e+00,-7.576315e-01
1.804363e+00,-6.789970e-01
1.670956e+00,-8.312112e-01
1.817820e+00,-6.276857e-01
1.790990e+00,-5.676152e-01
1.965099e+00,-3.565929e-01
-1.184887e+00,-8.944133e-01
-1.030290e+00,-1.137768e+00
1.601814e+00,-6.563045e-01
1.666628e+00,-8.626295e-01
2.754176e-01,1.151022e+00
1.717892e-01,1.718269e+00
2.488151e-01,1.555312e+00
-1.200434e+00,-8.018446e-01
1.789492e+00,-8.105590e-01
-1.083809e+00,-1.050320e+00
-9.192932e-01,-9.501594e-01
-1.058125e+00,-9.688452e-01
5.068039e-01,1.119245e+00
1.513159e+00,-6.079131e-01
1.909123e+00,-5.472609e-01
-1.692685e+00,7.372155e-01
1.901341e-01,-1.344807e+00
1.103046e-01,-1.391975e+00
1.730388e+00,-8.478336e-01
1.698728e+00,-8.856466e-01
1.850114e+00,-3.861199e-01
-1.113842e+00,-9.308839e-01
-1.216061e+00,-8.668554e-01
-1.091057e+00,-1.056337e+00
-8.118712e-01,-1.087908e+00
-1.028202e+00,-1.185071e+00
-9.869548e-01,-1.044984e+00
-1.707361e-01,1.620881e+00
3.474744e-02,1.136859e+00
1.446631e+00,-6.380500e-01
-9.692723e-01,-9.659036e-01
-5.573174e-02,1.474220e+00
-1.080937e+00,-1.038348e+00
3.657804e-01,1.016296e+00
1.743750e+00,-5.581394e-01
-1.077332e+00,-8.234313e-01
-1.097988e+00,-1.077724e+00
1.682266e+00,-5.701341e-01
5.755519e-02,1.955277e+00
4.723483e-01,1.201922e+00
2.019916e-01,1.216441e+00
5.072851e-01,1.201599e+00
3.461385e-01,9.932217e-01
3.112118e-01,1.098988e+00
-9.271579e-01,-8.803521e-01
-9.451661e-01,-8.711770e-01
-9.741860e-01,-9.729163e-01
-9.313396e-01,-9.943303e-01
-8.560360e-01,-1.186657e+00
1.280003e-01,1.064769e+00
6.597312e-01,-1.683179e+00
-1.238063e+00,-8.594449e-01
3.243466e-01,1.294031e+00
3.497876e-01,1.010860e+00
-1.081636e+00,-1.064630e+00
-8.395862e-01,-1.100093e+00
-1.001730e+00,-1.165923e+00
-8.324893e-01,-1.220902e+00
-1.707055e+00,6.752512e-01
-1.545216e+00,6.975561e-01
-1.703277e+00,5.347756e-01
-1.126146e+00,-8.706918e-01
-1.018975e+00,-8.489023e-01
-1.173597e+00,-9.695486e-01
-8.526327e-01,-1.174528e+00
-1.171606e+00,-9.029704e-01
-1.134256e+00,-9.665579e-01
-9.913213e-01,-1.013477e+00
-8.205793e-01,-1.015092e+00
-7.556471e-01,-1.066608e+00
-9.458643e-01,-1.000583e+00
-1.559751e+00,5.768246e-01
-1.083865e-01,1.533280e+00
-2.763756e-01,1.366248e+00
-1.548138e-01,1.426713e+00
-7.354289e-02,1.462730e+00
-1.502210e-01,1.411153e+00
1.694663e+00,5.737763e-01
9.117012e-02,1.220533e+00
-1.624493e+00,5.540562e-01
-9.882877e-02,1.431660e+00
1.919650e+00,-2.697174e-01
1.863674e+00,-3.203321e-01
2.822319e-01,1.082827e+00
1.938710e+00,-4.593468e-01
1.424805e-01,1.065269e+00
-9.165771e-01,1.770527e+00
1.472577e-01,-1.413539e+00
8.904702e-02,-1.619160e+00
-1.980463e+00,1.265635e-01
-6.402802e-02,1.383525e+00
1.148176e-01,1.002433e+00
1.213625e-02,1.965590e+00
2.291034e-01,1.484711e+00
1.668605e+00,-8.913173e-01
1.437488e+00,6.620312e-01
1.698741e+00,5.661288e-01
1.859337e+00,2.142069e-01
1.893761e+00,-2.631106e-01
-1.147255e+00,-9.679779e-01
-8.408025e-01,-1.105934e+00
-8.710977e-01,-1.130059e+00
-6.825650e-01,-1.154091e+00
-1.680249e+00,5.031845e-01
-9.829626e-03,1.228500e+00
-2.071986e-01,1.594870e+00
-1.970553e-01,1.493518e+00
1.647876e+00,5.705947e-01
-1.687127e+00,6.835312e-01
-1.123712e-01,1.517063e+00
-1.116007e+00,-8.498665e-01
2.037849e-02,1.258733e+00
1.238429e+00,-8.888343e-01
-1.653668e-01,1.117093e+00
-1.653668e-01,1.117093e+00
-8.675617e-01,9.173985e-01
1.343901e-01,1.097110e+00
1.792096e+00,4.079940e-01
1.935917e+00,-2.393258e-01
-9.885835e-01,-1.241561e+00
1.727498e+00,4.216418e-01
1.626539e+00,7.098981e-01
-2.339066e-01,1.428218e+00
-4.876912e-01,1.280437e+00
-1.829318e-01,1.245100e+00
1.559630e+00,5.749139e-01
1.767773e+00,4.539518e-01
1.880838e+00,1.613934e-01
-1.117067e+00,-8.250973e-01
-1.147921e+00,-9.128847e-01
-9.238464e-01,-9.651107e-01
-1.064648e+00,-1.024777e+00
-8.331204e-01,-9.997583e-01
-8.981325e-01,-1.044426e+00
-1.828186e-01,1.462268e+00
1.661169e+00,5.573925e-01
1.632313e+00,6.239800e-01
1.677720e+00,4.788981e-01
1.906554e+00,2.012530e-01
-1.666915e-01,1.505021e+00
-1.028987e-01,1.548278e+00
2.361927e-01,1.103176e+00
2.771915e-01,1.611118e+00
1.796286e+00,-8.295153e-01
1.784131e+00,-8.208618e-01
1.752177e+00,-9.193378e-01
1.626846e+00,5.605984e-01
1.849279e+00,2.404801e-01
-7.555266e-01,-9.353288e-01
-6.634466e-01,-9.572165e-01
-1.777717e-02,1.384722e+00
-8.041918e-01,1.508074e+00
-9.989672e-01,1.472960e+00
-8.989420e-01,1.528603e+00
-8.339229e-01,1.531985e+00
-1.311747e+00,-1.367803e+00
-1.075259e+00,-1.445639e+00
-1.218946e+00,-1.253801e+00
7.011699e-01,-1.460633e+00
4.765134e-01,-1.564761e+00
5.188976e-01,-1.524319e+00
-8.745846e-01,-9.139883e-01
-1.229265e+00,-8.559265e-01
-1.076727e+00,-9.713040e-01
1.755965e+00,-3.786897e-01
1.598641e-01,1.974690e+00
4.263768e-01,1.738483e+00
5.721332e-01,1.688236e+00
-8.115588e-01,1.670412e+00
-9.766992e-01,1.566586e+00
-1.447250e+00,-1.160803e+00
-1.261968e+00,-1.178725e+00
-1.198870e+00,-1.120154e+00
-1.251587e+00,-1.452329e+00
-1.187494e+00,-1.509941e+00
1.722388e+00,-4.230516e-01
1.589701e+00,-5.915689e-01
1.567674e-01,1.825380e+00
1.262754e-01,1.634114e+00
1.750400e+00,-8.644580e-01
1.747276e+00,-9.736183e-01
4.287422e-01,1.179797e+00
-9.122348e-01,-1.465874e+00
6.997981e-01,-1.633667e+00
1.440994e+00,-6.934474e-01
3.360974e-02,1.174497e+00
7.867288e-02,1.104856e+00
1.348663e-01,9.981758e-01
2.773329e-01,1.312240e+00
2.943500e-01,1.355269e+00
4.298268e-01,1.297149e+00
1.666860e+00,6.299301e-01
1.925038e+00,6.446013e-02
7.816014e-01,-1.111139e+00
7.634571e-01,-1.256773e+00
9.002716e-01,-1.221719e+00
-4.433051e-02,-1.775694e+00
1.233575e-01,-1.902656e+00
-1.308422e+00,-7.276250e-01
-9.184027e-01,-8.723324e-01
-1.121315e+00,-9.166273e-01
-8.425127e-01,-1.115967e+00
-1.766301e+00,8.154536e-01
1.494696e-01,1.509535e+00
1.684993e+00,5.673063e-01
1.597884e+00,5.391154e-01
1.686435e+00,4.760898e-01
1.768169e+00,4.389342e-01
1.302483e+00,7.628344e-01
9.719797e-01,1.018698e+00
1.295858e+00,1.422125e+00
1.894303e+00,4.490844e-01
1.959420e-02,-1.555431e+00
-1.512040e-01,1.220641e+00
6.382938e-01,-1.396099e+00
-9.662501e-01,1.232144e+00
-1.297914e+00,1.257342e+00
-1.039075e+00,8.702733e-01
-8.428215e-01,9.544896e-01
-9.168624e-01,9.127123e-01
1.179235e-01,1.823950e+00
3.067057e-01,1.149431e+00
3.559965e-01,1.295679e+00
-9.728415e-01,-9.932883e-01
-9.586104e-01,-1.103149e+00
1.621521e+00,5.751452e-01
1.760630e+00,4.030877e-01
1.763747e+00,3.943579e-01
1.811904e+00,3.112341e-01
1.987574e+00,-2.291633e-01
1.839811e+00,2.502498e-01
2.000534e+00,1.280645e-02
7.999715e-01,-1.048656e+00
1.876708e+00,-1.586088e-01
-1.125248e+00,-1.496295e+00
7.858937e-01,1.098678e+00
5.567565e-01,-9.998916e-01
1.494753e+00,-1.004821e+00
1.903610e+00,-3.318419e-01
1.367993e+00,-1.298690e+00
1.960852e+00,-2.795681e-01
1.121417e+00,9.113585e-01
1.266929e+00,-9.504920e-01
-8.893642e-01,1.260873e+00
1.607667e+00,-9.971840e-01
-1.376093e+00,1.060104e+00
2.574631e-01,-1.922524e+00
1.997054e+00,-9.494902e-02
-3.924929e-01,-1.418270e+00
1.985517e+00,-1.915365e-01
1.121449e-01,-1.636356e+00
1.240223e+00,-1.041008e+00
1.559856e+00,-1.031033e+00
-6.052435e-01,-1.759995e+00
1.983103e+00,-2.477028e-01
1.034292e+00,-1.707051e+00
2.923096e-01,-1.598529e+00
1.617672e+00,5.990182e-01
1.709054e+00,5.184729e-01
-1.837328e+00,-2.603251e-01
-2.334969e-01,-1.506949e+00
1.958697e+00,-4.324303e-02
5.729536e-01,1.474573e+00
-2.578141e-01,1.606483e+00
4.552409e-01,-1.341525e+00
-1.360889e-01,-1.555437e+00
1.087212e+00,9.373169e-01
3.713947e-01,1.897809e+00
1.387706e+00,8.961109e-01
1.422887e+00,-1.244323e+00
1.717718e+00,8.579878e-01
1.529323e+00,1.179252e+00
1.961471e+00,-2.245933e-01
-8.535461e-01,1.757883e+00
-1.641293e-01,1.818158e+00
1.452636e+00,-1.067293e+00
3.751567e-01,1.521558e+00
5.015570e-01,-1.726918e+00
1.126867e+00,-1.224670e+00
1.562219e-01,1.342594e+00
-8.809401e-01,1.273969e+00
-1.070677e+00,1.455558e+00
-9.868951e-02,1.491108e+00
-9.868951e-02,1.491108e+00
9.808449e-01,-1.035632e+00
-8.563532e-02,-1.425081e+00
6.428227e-01,-9.813203e-01
1.103637e+00,8.788556e-01
-9.426213e-02,1.428277e+00
1.258281e+00,1.394502e+00
6.639574e-01,-1.229201e+00
-7.991859e-01,1.778052e+00
-1.464763e+00,6.821560e-01
8.887284e-01,1.279510e+00
-1.565086e-01,1.840443e+00
-2.921908e-01,-1.011944e+00
7.952397e-02,1.076382e+00
1.464425e+00,8.233884e-01
-7.641185e-01,1.653884e+00
5.317458e-01,-1.439669e+00
1.790588e-02,-1.194512e+00
1.870517e+00,-6.264097e-01
-1.422249e+00,8.692788e-01
1.614194e+00,8.361992e-01
1.766120e+00,-3.397210e-01
-1.774325e+00,-5.253850e-01
-1.946148e+00,7.670093e-02
8.087022e-01,1.097524e+00
-6.037993e-01,1.638225e+00
-1.479715e+00,-6.234755e-01
-1.181238e+00,8.093374e-01
-5.832306e-02,1.149268e+00
1.006415e+00,8.936651e-01
-1.580216e+00,1.095628e+00
1.892229e+00,2.463948e-01
1.389697e+00,-8.326371e-01
8.074336e-01,1.470723e+00
7.555043e-01,1.110994e+00
-9.589283e-01,-1.274604e+00
-1.384279e+00,1.386801e+00
-1.945525e+00,1.665529e-01
-1.939455e+00,-1.790275e-01
1.684144e+00,-8.511893e-01
4.647689e-01,1.597621e+00
1.247278e+00,-1.243440e+00
1.990869e+00,9.117551e-02
-8.076725e-01,-9.638180e-01
-3.479722e-01,-1.354252e+00
1.129482e+00,1.628479e+00
-2.536216e-01,-1.591818e+00
8.262592e-01,1.288187e+00
7.129480e-02,1.994170e+00
8.036521e-01,-1.123418e+00
-2.934984e-01,-1.804833e+00
-2.864201e-01,-1.910395e+00
-1.940423e+00,4.139568e-01
1.889360e+00,5.003960e-01
7.028897e-01,-1.703844e+00
1.950634e+00,-2.154202e-02
-1.975004e+00,3.554401e-02
-1.059621e+00,-1.328271e+00
-9.345885e-01,-1.365673e+00
-9.345885e-01,-1.365673e+00
1.293719e+00,1.100927e+00
1.293719e+00,1.100927e+00
1.431735e+00,-6.667549e-01
-8.901972e-02,-1.902208e+00
7.108877e-01,1.612090e+00
-1.137211e+00,1.273622e+00
-6.143150e-01,-1.198187e+00
4.387534e-01,-1.053328e+00
-1.091839e+00,-1.027062e+00
-1.022488e+00,9.021955e-01
1.517596e+00,-6.021195e-01
1.263642e+00,-8.860723e-01
-1.549180e+00,-8.610415e-01
-9.405093e-01,-1.599619e+00
1.071479e+00,-1.301782e+00
-1.882445e+00,5.096843e-01
-1.844674e+00,4.312777e-01
4.183090e-01,1.826193e+00
-1.384385e+00,-9.284875e-01
1.909013e+00,-4.964671e-01
4.745802e-01,-1.869061e+00
-2.855286e-01,-1.540457e+00
-1.764675e+00,7.660613e-01
1.075387e+00,-8.182831e-01
2.750546e-01,-1.889562e+00
-3.236555e-02,-1.703574e+00
6.827589e-01,-1.875126e+00
1.694377e+00,4.965037e-01
-1.588130e+00,1.197063e+00
1.058845e+00,-1.562635e+00
1.901080e+00,2.015427e-01
1.942445e+00,-8.745870e-02
6.353563e-01,-1.776661e+00
6.353563e-01,-1.776661e+00
1.939667e+00,-3.829549e-02
-4.421596e-02,-1.385708e+00
7.953449e-01,9.649122e-01
1.257195e+00,-7.820821e-01
4.775858e-01,-9.927607e-01
-1.879011e+00,4.397487e-01
-7.242616e-02,-1.635512e+00
3.817343e-01,1.075926e+00
1.589901e+00,9.206335e-01
-5.796421e-01,1.111946e+00
-1.613319e+00,7.696959e-01
8.879466e-01,-1.535421e+00
1.814785e+00,-3.441980e-01
1.101070e-01,1.759458e+00
-1.915284e+00,-2.831943e-01
-1.918120e+00,-5.415291e-01
-2.531800e-01,-1.121173e+00
1.897283e+00,-3.155658e-02
1.121141e-01,1.660547e+00
6.159838e-01,-1.672858e+00
-1.195455e+00,-8.341470e-01
-1.558640e+00,6.646122e-01
1.020871e+00,1.042280e+00
-2.294334e-01,1.591068e+00
1.507198e+00,-1.133461e+00
1.730615e+00,5.370884e-01
1.540090e+00,8.273957e-01
9.392741e-01,-1.210425e+00
-9.584191e-01,-1.140774e+00
8.376888e-01,-1.193707e+00
1.651770e+00,5.720511e-01
-8.834550e-01,1.442838e+00
9.934367e-01,1.421968e+00
-1.908560e+00,-3.298629e-02
1.905906e+00,5.424992e-02
7.866266e-01,1.722326e+00
-3.443857e-01,-1.927061e+00
-2.661839e-01,-1.730381e+00
9.624749e-01,-1.213543e+00
1.093421e+00,-1.074379e+00
-1.844602e+00,3.294277e-01
-5.973217e-01,-1.531233e+00
-1.349670e+00,7.173002e-01
8.169877e-01,1.594203e+00
-4.591894e-01,-1.303845e+00
-3.858665e-01,-1.406462e+00
-1.341324e+00,-1.433346e+00
-1.005089e+00,1.450386e+00
7.044897e-01,-1.766441e+00
1.637932e+00,1.037297e+00
6.327068e-01,-1.759820e+00
-2.989996e-01,-1.261768e+00
1.514392e+00,8.795226e-01
6.981873e-01,1.380825e+00
5.168039e-02,1.157306e+00
1.963753e+00,-1.684913e-01
-3.887064e-01,-1.267749e+00
-3.887064e-01,-1.267749e+00
3.385410e-01,-1.446696e+00
1.569618e+00,-1.171611e+00
-1.762722e+00,8.451441e-01
-4.673543e-01,-1.562503e+00
3.748393e-01,-1.458591e+00
9.893037e-01,-1.113049e+00
2.213493e-01,1.885691e+00
1.454332e-01,1.340600e+00
-1.027539e+00,1.238403e+00
-1.566525e+00,7.292187e-01
5.260215e-01,-1.616655e+00
-9.550327e-01,9.428329e-01
5.828334e-01,-1.774711e+00
1.844953e+00,3.900167e-01
1.490567e+00,-6.353148e-01
6.729351e-02,-1.990634e+00
-8.597686e-01,1.112044e+00
-7.763711e-01,1.223950e+00
1.209106e+00,1.036843e+00
1.209106e+00,1.036843e+00
-1.380352e-01,1.713475e+00
1.904513e+00,6.467058e-02
3.812672e-01,-1.730086e+00
1.256830e+00,8.983048e-01
1.796091e+00,7.402040e-01
7.181623e-01,9.598148e-01
3.494203e-01,1.646417e+00
9.668080e-01,-1.749482e+00
5.084106e-01,1.886957e+00
-1.121223e-02,1.459299e+00
-1.040433e+00,1.344481e+00
-1.494132e-01,-1.527134e+00
-1.033051e+00,1.028568e+00
