#x_cut[deg],y_cut[deg]
-8.489293e-01,2.019441e-01
-9.977739e-01,8.187984e-02
-7.150098e-01,2.603911e-01
-8.054174e-01,3.282491e-01
-1.044667e+00,4.282608e-01
8.220654e-01,-3.011533e-01
-1.586969e+00,-4.296055e-01
-1.105998e+00,7.709311e-01
-1.161158e+00,7.564087e-01
-1.269858e+00,6.868099e-01
-9.752204e-01,6.311789e-01
-1.119865e+00,7.564056e-01
-9.837965e-01,6.683234e-01
-1.289959e+00,5.996958e-01
6.296633e-01,-1.539697e-01
6.557884e-01,-5.065612e-02
5.783372e-01,-3.191182e-01
-8.975074e-01,-1.141718e-02
-6.536972e-01,2.527136e-02
-1.083682e+00,-4.268363e-01
-9.550364e-01,-5.712847e-01
2.603413e-01,2.285011e-01
3.484527e-01,2.291086e-01
2.229527e-01,1.245695e-01
2.238897e-01,1.026353e-01
3.253830e-01,6.269436e-02
2.745463e-01,2.395855e-02
6.061912e-01,7.786864e-02
3.026172e-01,-3.375436e-02
3.803120e-01,-1.273700e-01
5.800581e-01,-2.601806e-01
-8.647007e-01,-3.805847e-01
-5.467168e-01,-5.866751e-02
-7.174594e-01,4.567050e-02
-7.575252e-01,5.820164e-02
-6.454529e-01,1.826720e-02
-1.027391e+00,6.631520e-01
-1.345899e+00,6.504740e-01
-8.788887e-01,-2.476277e-01
-1.280515e+00,6.998774e-01
-9.771666e-01,6.624171e-01
-7.268031e-01,-3.906768e-01
-9.885556e-01,-4.492272e-01
-7.912190e-01,-6.232544e-01
-1.168850e+00,7.682058e-01
-1.044188e+00,7.336502e-01
-1.229924e+00,6.279098e-01
-1.149012e+00,-3.315801e-01
-8.266942e-01,-4.023792e-01
8.703130e-01,-4.041111e-01
-1.165688e+00,7.307582e-01
-1.125256e+00,-2.970899e-01
-9.769036e-01,6.447846e-01
-8.153532e-01,-8.798161e-02
-6.189078e-01,3.900778e-02
-7.944766e-01,-5.984119e-02
-8.389671e-01,-5.630373e-01
-7.635571e-01,-5.965657e-01
-9.394778e-01,-3.944425e-01
-9.740824e-01,-3.525730e-01
-8.960965e-01,1.683068e-01
-6.835618e-01,6.237731e-02
-7.367198e-01,-1.148354e-02
-1.180378e+00,6.266979e-01
-1.032135e+00,-2.891759e-01
-8.975426e-01,-3.847532e-01
-1.002280e+00,-5.382139e-01
-7.728261e-01,-5.025146e-01
8.181947e-01,7.898522e-01
-7.863609e-01,1.107693e-01
-6.311590e-01,5.907396e-02
-7.278842e-01,-5.599403e-03
-6.228817e-01,4.803332e-02
4.687704e-01,3.887480e-02
-9.485082e-01,-2.768840e-01
-9.082855e-01,-2.996398e-01
-1.240088e+00,7.376582e-01
-1.242325e+00,5.939247e-01
-1.045805e+00,-2.970187e-01
-1.016816e+00,-4.709647e-01
-1.185494e+00,6.349347e-01
-9.588544e-01,-3.317617e-01
-7.315288e-01,-4.053149e-01
-8.882787e-01,-4.650156e-01
-1.295259e+00,6.416857e-01
-9.505940e-01,-2.571920e-01
-1.006481e+00,-4.855147e-01
-1.032798e+00,-3.463036e-01
-8.881425e-01,-4.282776e-01
-7.396527e-01,-5.314261e-01
-8.458781e-01,-6.574068e-01
-8.724424e-01,-6.118349e-01
-9.989140e-01,-4.192853e-01
-9.239736e-01,-3.855926e-01
-9.995051e-01,-3.282508e-01
-1.075308e+00,-3.007051e-01
-8.410929e-01,-3.758917e-01
2.927663e-01,5.817256e-01
-1.311337e+00,6.148823e-01
-1.235162e+00,6.218197e-01
-9.820295e-01,6.706555e-01
-7.709361e-01,-3.926610e-01
-7.825507e-01,-5.024491e-01
-1.111029e+00,-3.352652e-01
-8.719513e-01,-3.878875e-01
-9.243589e-01,-4.617932e-01
-3.837016e-01,9.249439e-01
-4.259000e-01,8.309786e-01
-3.438501e-01,7.129177e-01
-8.342087e-01,-4.848451e-01
-8.872264e-01,-5.684928e-01
-9.696236e-01,-3.837974e-01
-8.650690e-01,-4.720876e-01
2.875828e-01,-6.954293e-02
2.808687e-01,-1.150727e-01
2.477377e-01,-1.742570e-01
2.145332e-01,-1.999282e-01
-1.080840e+00,6.376493e-01
-9.087730e-01,-3.515155e-01
-8.388064e-01,-4.620976e-01
-7.735170e-01,-8.556667e-01
-6.549757e-01,-7.132534e-01
-7.608131e-01,-8.776642e-01
-6.972868e-01,-8.645846e-01
-1.064098e+00,6.046519e-01
-1.033675e+00,6.064986e-01
-1.226650e+00,4.109215e-01
-1.203275e+00,4.054552e-01
-6.010437e-01,5.214072e-02
-6.798471e-01,-9.323349e-02
-9.265361e-01,-1.206167e-01
-5.326090e-01,1.868692e-01
-3.578866e-01,1.389568e-01
-2.864253e-01,1.367832e-01
-2.095477e-01,9.596568e-02
-2.542295e-01,6.157436e-02
-2.045080e-01,9.898539e-03
-1.925647e-01,2.815886e-03
-1.043019e+00,6.892378e-01
-8.344023e-01,-2.553853e-01
-1.319413e+00,6.146438e-01
-1.059817e+00,6.357523e-01
-1.141961e+00,6.297198e-01
-9.691642e-01,-4.549575e-01
-9.089439e-01,-5.816696e-01
-7.635991e-01,-5.877452e-01
-7.541804e-01,-6.281872e-01
5.405346e-02,-4.127777e-02
7.805849e-02,-5.579002e-02
2.318860e-01,-4.360653e-02
2.094041e-02,1.343153e-02
-1.051334e+00,-3.838792e-01
-7.549420e-01,-4.077382e-01
-8.699486e-01,-5.183335e-01
-7.576550e-01,-6.773754e-01
-6.495067e-01,-7.185659e-01
-5.944811e-01,-7.775132e-01
9.707907e-01,8.481685e-01
-1.182355e+00,7.076678e-01
-8.282810e-01,-6.801462e-01
-5.132152e-01,-8.039266e-01
-7.210647e-01,-5.375930e-01
-7.859916e-01,-7.269333e-01
-1.241056e+00,7.055582e-01
-8.623563e-01,-6.352754e-01
-1.132493e+00,6.450192e-01
-1.097355e+00,-2.931458e-01
-7.113790e-01,-4.915761e-01
-7.222237e-01,-4.975823e-01
-9.341576e-01,-6.252850e-01
-6.665109e-01,-6.760398e-01
-7.591450e-01,-7.898041e-01
2.709160e-01,3.111833e-01
-1.050243e+00,1.114283e-01
-9.513865e-01,-3.902540e-02
-9.857672e-01,-3.822131e-01
-7.422584e-01,-4.059659e-01
-8.171547e-01,-4.704827e-01
-9.187851e-01,-7.054256e-01
-5.608229e-01,-6.630058e-01
-7.064810e-01,-5.390540e-01
-1.588492e+00,-4.077353e-01
9.234424e-01,8.120894e-01
5.075462e-03,5.416827e-01
2.740963e-02,5.139836e-01
-1.146772e+00,-3.375625e-01
-8.516450e-01,-5.876624e-01
-9.521504e-01,-6.724960e-01
-7.942727e-01,-7.813692e-01
2.350656e-02,5.044510e-01
3.387105e-01,5.177869e-01
-1.414493e+00,6.306213e-01
-1.508957e+00,4.431002e-01
-9.814567e-01,2.573377e-01
-9.959455e-01,1.555690e-01
6.049584e-02,6.815809e-01
3.962761e-01,4.489593e-01
-1.080084e+00,1.792923e-01
-1.136258e+00,9.554026e-02
-3.456018e-01,1.880024e-01
-2.112339e-01,1.056242e-01
-3.645569e-01,-4.678153e-03
-3.094100e-01,1.422427e-02
-2.501237e-01,-4.996989e-03
-2.538561e-01,-4.837293e-02
-1.165322e+00,5.486698e-02
-1.084394e+00,-2.136874e-02
-5.238241e-01,1.167875e-01
-4.338867e-01,2.613123e-02
-3.642751e-01,2.413833e-02
-1.930772e-01,3.628045e-02
-2.147955e-01,4.766587e-02
-1.321016e+00,1.465176e-01
-1.365277e+00,1.114693e-01
-1.250558e+00,6.867836e-02
-1.138359e+00,-2.636970e-02
-1.162519e+00,-1.703569e-01
2.222841e-01,4.771308e-01
-1.095272e+00,1.196627e-01
-1.398495e+00,1.099757e-01
-1.181615e+00,3.603348e-02
-8.837018e-01,-1.492766e-01
-1.032330e+00,6.019734e-01
-9.592449e-01,5.419469e-01
-9.807981e-01,6.219318e-01
-1.152565e+00,5.598202e-01
-1.099676e+00,3.025823e-01
-9.755794e-01,4.404178e-01
-1.129274e+00,2.968038e-01
-7.666358e-01,1.267059e-01
-6.026902e-01,4.066157e-02
-1.556167e+00,2.785692e-01
-1.297826e+00,3.628568e-01
-9.734225e-01,-6.983359e-02
4.866163e-01,-7.806357e-01
-3.614269e-01,-4.240276e-02
-1.256336e-01,-4.326389e-02
-1.841479e-01,-5.566314e-02
-2.465727e-01,-8.195658e-02
-1.591435e+00,1.943934e-01
-9.436772e-01,-6.614988e-01
3.543757e-01,5.254789e-01
-9.537275e-01,5.963567e-01
-8.994274e-01,4.317256e-01
-9.913067e-01,-3.977094e-01
-7.856925e-01,-6.174092e-01
-1.789014e+00,9.950934e-02
-1.637246e+00,1.319297e-01
-5.911983e-01,2.702028e-01
-2.443536e-01,1.378887e-01
-2.107175e-01,1.095932e-01
-2.752057e-01,9.268949e-02
-1.506978e+00,8.377112e-02
4.790196e-01,-7.800285e-01
3.764096e-01,2.990358e-01
-7.269219e-02,-3.307648e-02
3.784233e-02,-4.342493e-02
2.875640e-01,-1.537932e-02
2.559280e-01,-2.151545e-01
-1.338720e+00,-1.653172e-02
-1.160576e+00,2.306590e-03
-1.084802e+00,-1.972615e-01
-9.942051e-01,-1.610560e-01
-2.498399e-01,9.801247e-02
-2.337433e-01,3.117378e-02
-5.070593e-01,1.146086e-01
-3.192757e-01,1.043809e-01
-3.472367e-01,7.403872e-02
-3.937970e-01,5.652258e-02
-2.967931e-01,5.494529e-02
-2.653238e-01,4.877653e-02
-4.499065e-01,3.620290e-03
-3.634588e-01,1.577301e-01
-4.912895e-01,1.348465e-01
-5.576080e-01,9.189698e-02
-5.526852e-01,2.096085e-02
-3.050006e-01,5.285847e-02
-1.531509e-01,2.252424e-02
-4.110859e-01,-4.868958e-02
-2.706537e-01,-2.793690e-02
3.701840e-01,4.863240e-01
9.618775e-02,5.179539e-01
3.772902e-01,3.272264e-01
-2.510369e-01,4.277892e-02
-5.060163e-01,-3.064283e-03
-2.589168e-01,3.768965e-02
-2.309327e-01,7.365861e-02
-2.917432e-01,3.230780e-02
-1.089233e+00,1.596177e-01
-1.318783e+00,-1.760157e-02
-1.291936e+00,-1.074321e-01
-1.149842e+00,-1.057135e-01
-9.911016e-01,-1.309046e-01
-1.109180e+00,-2.280084e-01
-5.163445e-01,1.822599e-01
-4.917502e-01,2.221477e-02
-4.537207e-01,1.278939e-01
-3.398350e-01,1.301737e-01
-3.231997e-01,6.280654e-02
-3.431825e-01,-1.643855e-02
-2.349014e-01,-7.302892e-02
-1.311991e+00,1.004811e-01
-4.098956e-01,6.159464e-02
-4.756670e-01,2.284005e-02
-3.335898e-01,4.163364e-02
-4.341781e-01,6.075842e-02
-1.985415e-01,-4.298013e-02
-2.004228e-01,1.658015e-02
-2.615515e-01,-4.559997e-02
-1.411504e-01,-7.974266e-02
3.833971e-01,4.598968e-01
4.303234e-01,3.945165e-01
-8.836288e-02,-3.997686e-02
2.216272e-01,-1.804992e-01
1.163550e-01,-1.704654e-01
-1.290101e+00,6.609634e-03
-1.199329e+00,2.717945e-03
-4.501655e-01,9.135136e-01
-3.487983e-01,8.924596e-01
5.924672e-01,-8.091875e-01
-4.695096e-01,6.315563e-02
-2.764761e-01,6.948889e-03
-2.033588e-01,-2.252798e-02
-1.773364e-01,-1.529388e-02
1.269784e+00,7.371851e-01
1.269784e+00,7.371851e-01
-1.236268e+00,2.498790e-02
-2.151213e-01,1.051509e-01
-3.272197e-01,5.859753e-02
-5.282772e-01,1.387450e-02
-3.327445e-01,4.016305e-02
-2.187652e-01,4.545183e-02
-3.287937e-01,6.798589e-03
-2.029656e-01,1.684902e-02
-3.100348e-01,-1.133590e-02
-8.222813e-01,-2.288234e-01
-1.130738e+00,3.547443e-01
-9.353179e-01,1.754691e-01
-7.313879e-01,-1.019144e-01
-1.330660e+00,1.069270e-01
-1.023491e+00,4.232722e-02
-9.341948e-01,-1.128918e-01
-1.091179e+00,1.158649e-01
-1.275069e+00,9.350257e-02
-1.133965e+00,-1.582163e-01
-1.094127e+00,-1.870730e-01
-1.147426e+00,1.795850e-01
-1.217971e+00,3.300633e-02
-1.220532e+00,-8.424939e-02
-2.166584e-01,-9.725398e-02
-9.894867e-02,-8.130716e-02
7.837388e-01,8.351680e-01
8.745788e-01,6.864452e-01
1.177555e+00,5.503791e-01
-2.190386e-01,-5.187828e-02
-1.886089e-01,-9.514864e-02
-1.630671e+00,3.171301e-01
-1.677619e+00,1.209036e-01
-1.554309e+00,9.181642e-02
4.537470e-01,-7.144740e-01
-3.577634e-01,1.993274e-02
-3.358827e-01,2.710066e-02
-1.170593e+00,-1.954260e-01
-2.602665e-01,1.393767e-01
-1.911073e-01,-1.010426e-01
2.158470e-01,3.674199e-01
2.635145e-01,2.904182e-01
-1.012103e+00,-2.029891e-03
-9.508619e-01,-1.947875e-01
-1.295532e+00,2.576656e-02
-1.683624e+00,7.033697e-02
5.367475e-01,-7.097951e-01
3.368668e-01,-7.382549e-01
3.391428e-01,-7.737629e-01
5.107931e-01,-9.507208e-01
5.065168e-01,-8.896830e-01
3.182425e-01,-6.394850e-01
5.532836e-01,-7.492863e-01
6.757154e-01,-8.864127e-01
-1.332926e+00,-2.809313e-02
-9.420288e-01,-4.100521e-02
-1.117703e+00,-1.580792e-01
-9.707589e-01,-2.256741e-01
-8.900666e-01,-2.026162e-01
-1.573104e+00,1.424539e-01
-1.828398e+00,2.155966e-01
-1.658217e+00,1.508553e-01
-1.086783e+00,5.496705e-01
-9.078872e-01,3.346231e-01
-1.463433e+00,4.222214e-01
-1.149832e+00,1.720485e-01
-1.122487e+00,-1.520178e-01
-9.777298e-01,5.187894e-01
-9.454431e-01,4.638313e-01
-9.984941e-01,3.744395e-01
-1.110083e+00,4.219446e-01
-7.554473e-01,1.879251e-01
-6.356779e-01,-6.490062e-02
-1.664305e+00,3.326037e-02
1.123777e-01,4.806295e-01
7.572272e-02,5.303919e-01
-1.155509e+00,-2.561581e-01
-1.212341e+00,1.634691e-01
-1.268050e+00,8.181428e-02
-1.283680e+00,-1.328106e-01
-3.079853e-01,8.383794e-01
-1.856590e-01,7.384573e-01
-3.776304e-01,8.251752e-02
-1.499835e-01,2.608463e-02
-3.071919e-01,-9.927617e-02
-3.419305e-01,-8.362900e-03
-3.606580e-01,-1.186504e-01
6.869891e-02,4.888965e-01
1.002075e-01,4.794407e-01
3.515408e-01,4.369974e-01
3.264313e-01,-1.006790e-01
2.433009e-01,-1.171467e-01
-2.978445e-01,7.799286e-02
-3.900566e-01,-2.939025e-02
-1.890968e-01,-2.249395e-02
1.311110e+00,6.697086e-01
-1.527220e+00,-7.690907e-02
-2.793459e-01,1.430614e-01
-2.825694e-01,1.428121e-01
-2.091050e-01,1.158842e-01
-1.763895e-01,-5.446097e-03
-1.777834e-01,-1.740154e-02
-1.200282e-01,-3.896021e-02
-3.443829e-01,-7.793116e-02
-3.228631e-01,-8.039808e-02
1.138431e+00,5.473865e-01
-7.386802e-01,-8.610471e-02
-1.605093e+00,3.093808e-01
-1.808854e+00,2.264804e-01
-1.739325e+00,1.315798e-01
-1.801110e+00,1.885526e-01
-4.262838e-01,5.182742e-02
-2.393164e-01,7.655985e-03
-1.985243e-01,6.351493e-03
-2.266749e-01,-6.346964e-03
-1.043378e+00,7.336849e-02
-1.142488e+00,-7.058611e-02
7.405358e-01,-8.445398e-01
-1.615296e-01,2.860951e-02
-2.259465e-01,3.150017e-03
-1.549264e-01,8.870630e-03
-3.898918e-01,-3.799579e-02
-1.201881e-01,-3.161941e-02
-2.540127e-01,-1.293483e-01
-2.468297e-01,5.836078e-03
-1.852845e-01,2.897609e-02
-2.694391e-01,-1.214618e-01
-2.470386e-01,-1.682992e-01
-8.687090e-01,-5.823405e-02
-8.924838e-01,-6.366839e-02
-6.540566e-01,-9.458955e-02
-5.624930e-01,-5.855233e-02
-1.692062e+00,3.689998e-01
5.611546e-01,-7.777076e-01
6.118545e-01,-7.211977e-01
-2.269830e-01,1.033461e-01
-2.307805e-01,5.382702e-02
-3.598591e-01,2.620142e-02
-4.076485e-01,8.732964e-03
-1.357847e+00,9.558516e-02
-1.299468e+00,1.536988e-01
-1.268816e+00,1.277825e-01
-1.273492e+00,-3.548997e-02
-1.269186e+00,-1.678635e-01
-7.533908e-01,-4.928585e-01
-1.587947e+00,6.550312e-02
-1.602019e+00,1.344221e-01
2.007002e-01,-1.381417e-01
-3.080728e-01,1.118121e-01
-4.466874e-01,8.137442e-02
-2.346792e-01,1.129817e-01
-1.408219e-01,-1.779164e-02
-1.580758e-01,1.125362e-02
-1.288606e-01,-5.931267e-03
-2.657298e-01,-3.514988e-02
-1.481749e-01,-9.030776e-02
-1.351103e-01,-3.046117e-03
-3.328836e-01,1.549792e-01
-3.978776e-01,1.308808e-01
-3.342561e-01,7.821459e-02
-4.656312e-01,-2.265530e-02
-1.542108e-01,2.239323e-02
-2.576093e-01,-8.045729e-02
-9.606382e-02,-8.564845e-02
-1.676501e-01,3.604791e-02
-2.977322e-01,1.557504e-03
-1.543456e-01,-3.936029e-02
-1.673717e+00,2.224600e-01
-4.451621e-01,4.742654e-02
-4.686938e-01,1.518313e-02
-3.247141e-01,1.717484e-02
-2.914027e-01,4.461375e-02
-1.729055e-01,2.737513e-02
-4.032157e-01,-5.203566e-02
-1.714200e-01,-1.553546e-02
-5.531371e-01,8.611308e-01
-2.371620e-01,7.458756e-01
-4.643834e-01,6.538604e-01
-8.821564e-01,9.556149e-02
-2.445495e-01,1.664569e-01
-3.814132e-01,8.633143e-02
-3.073720e-01,2.780240e-04
-3.048400e-01,-5.537744e-02
-7.059606e-01,7.005331e-01
-6.901203e-01,6.661076e-01
-1.975094e-01,-4.822193e-02
-1.566739e-01,-5.380560e-02
-2.122701e-01,-3.038685e-01
-2.377024e-01,-4.229474e-01
-1.583146e-01,-2.829689e-01
9.922876e-01,7.244532e-01
-1.821939e+00,1.379509e-01
-1.618312e+00,2.583572e-01
-1.576587e+00,1.394717e-01
6.445283e-01,-9.217794e-01
-1.409342e-01,-2.184806e-02
-2.171928e-01,-5.683349e-03
-4.351408e-01,-4.500999e-02
-4.229148e-01,-4.480130e-02
-1.841483e-01,-1.755997e-02
-1.295177e-01,-1.084786e-01
-1.398589e-01,-3.910619e-02
-1.678343e+00,3.119406e-01
-1.632970e+00,2.484906e-01
-1.733148e+00,3.450599e-01
3.788911e-01,-5.595455e-01
4.887379e-01,-6.941843e-01
-3.969547e-01,1.299561e-01
-2.489131e-01,1.340941e-01
-2.379212e-01,3.244470e-02
-1.146265e+00,3.316366e-01
-1.136371e+00,2.951099e-01
-9.610982e-01,2.236441e-01
-6.625584e-01,1.654875e-01
-8.260679e-01,2.971655e-02
-8.739373e-01,-7.829400e-02
-6.581888e-01,-7.387513e-02
-1.268921e+00,-1.909642e-01
-1.521444e+00,-3.627333e-01
-1.342978e+00,-6.521863e-01
-1.061885e+00,-1.019400e-01
-1.048202e+00,-1.257914e-01
-1.208151e+00,-2.727267e-01
-5.163798e-01,1.144137e-01
-4.175181e-01,-2.436978e-03
-1.446312e+00,9.910549e-02
-9.672156e-01,-6.903476e-02
-5.905893e-01,7.161271e-02
-4.059456e-01,3.343832e-02
-2.767678e-01,-1.577103e-02
-4.227206e-01,-5.230409e-02
-3.562338e-01,-2.926747e-01
-2.816350e-01,-1.678253e-01
-9.016715e-01,1.562660e-01
-7.639793e-01,8.214185e-02
-6.956073e-01,-3.409394e-02
-6.564380e-01,-3.100712e-02
-1.755444e+00,2.952734e-01
-1.742169e+00,2.279928e-01
-1.558384e+00,2.597609e-01
-1.837041e-01,-1.708072e-02
-2.421649e-01,-4.998595e-02
-2.850795e-01,-1.368200e-01
-3.126168e-01,-5.090783e-03
-1.784114e+00,1.940711e-01
4.303105e-01,-8.171789e-01
4.585039e-01,-8.446717e-01
-1.539372e+00,2.256707e-01
-6.964990e-01,2.220111e-02
-9.014416e-01,-8.147980e-02
-1.784848e+00,4.772973e-02
-1.764536e+00,7.299568e-03
-1.298969e+00,-2.141934e-01
-1.485177e+00,-3.828445e-01
-1.341569e+00,-3.885589e-01
5.116862e-01,-8.368936e-01
-1.751311e+00,2.717985e-01
-1.493085e+00,7.185987e-02
-1.828874e+00,6.702207e-02
4.496374e-01,-8.746638e-01
4.854247e-01,-8.972407e-01
-4.298193e-01,1.111219e-01
-2.549246e-01,7.286468e-02
-4.648052e-01,1.311287e-01
-1.819489e-01,5.619385e-02
-3.047659e-01,-9.333353e-03
-5.067105e-01,-4.609994e-02
-2.572355e-01,-4.851565e-03
-2.045974e-01,-1.204735e-02
-2.297668e-01,-2.427430e-02
-2.981211e-01,-1.228755e-01
-3.491811e-01,-4.977188e-02
-2.391313e-01,-7.148558e-02
-9.649476e-02,-7.747699e-02
1.690184e-01,4.782319e-01
2.117312e-01,5.160658e-01
-3.198524e-01,7.996298e-01
7.420294e-01,-8.128980e-01
-1.512708e+00,4.947259e-01
5.779662e-01,-9.246647e-01
5.853507e-01,-9.083055e-01
7.110313e-01,-7.361038e-01
6.321476e-01,-7.137565e-01
-2.909305e-01,-1.731798e-01
-4.085788e-01,-1.974376e-01
-3.163386e-01,-1.860305e-01
-1.768349e+00,1.624560e-01
6.771106e-01,-6.777120e-01
5.017695e-01,-8.416360e-01
6.438205e-01,-8.851923e-01
-1.151703e+00,1.749152e-01
-1.178241e+00,1.692038e-03
-1.206430e+00,-7.967672e-02
-9.523995e-01,-8.118664e-02
-1.295742e+00,-5.031409e-02
-1.140314e+00,-1.729330e-01
-1.141666e+00,-1.641066e-01
-9.449058e-02,-6.511465e-02
-4.569640e-01,-1.888759e-02
-1.485187e-01,2.378961e-02
-2.505924e-01,-7.499406e-03
-1.366349e-01,-5.713031e-03
-4.128592e-01,-9.583136e-02
-2.040748e-01,-8.239805e-02
-3.118202e-01,-1.351053e-01
-1.554801e-01,-1.138858e-01
-4.766270e-01,-3.569252e-02
-1.903061e-01,-5.593266e-02
-1.462618e-01,-1.033285e-01
-2.254139e-01,-1.466070e-01
-1.463438e-01,-3.467809e-01
-1.292888e-01,-1.143252e-01
-1.780386e-01,-2.154927e-01
-1.189362e-01,-1.425032e-01
-1.722283e+00,3.421334e-01
-1.666132e+00,4.081955e-01
-1.727174e+00,3.263996e-01
6.795160e-01,-7.178262e-01
-4.957317e-01,-2.425556e-02
-1.334820e-01,-8.386194e-03
-1.144275e-01,-1.010600e-01
-1.691473e-01,2.378817e-03
-3.851521e-01,-6.119491e-02
-1.290601e-01,-9.296865e-02
-1.491512e-01,-7.064602e-02
-1.476246e-01,-3.603348e-01
9.141367e-01,8.546955e-01
9.122018e-01,8.335521e-01
9.525360e-01,7.385872e-01
3.152151e-01,4.625103e-01
2.093116e-01,3.453467e-01
-1.127988e+00,9.942844e-02
-1.085653e+00,-1.649241e-01
-3.318882e-01,9.079833e-01
-4.837424e-01,7.314562e-01
-7.034999e-01,7.967416e-01
6.425789e-01,-9.259562e-01
5.650206e-01,-8.801835e-01
-4.377773e-01,9.600776e-01
-4.661176e-01,9.297376e-01
-5.364281e-01,7.520709e-01
-4.503441e-01,6.587229e-01
-9.841349e-01,8.308461e-01
-8.811123e-01,7.927907e-01
-1.142592e+00,1.588580e-01
-1.334313e+00,-6.168377e-02
-9.148894e-01,-2.024550e-01
-9.853746e-01,-2.113610e-01
1.112257e+00,6.614580e-01
1.131473e+00,5.802838e-01
-3.434250e-01,1.591862e-03
-2.800672e-01,-1.847096e-02
-2.561726e-01,-3.568476e-02
-1.592665e-01,-8.468437e-02
-2.820499e-01,-1.295308e-01
-2.658245e-01,3.401755e-03
-1.405394e-01,-2.862438e-02
1.103506e+00,6.807200e-01
-6.074050e-01,8.297891e-01
-5.152844e-01,6.632870e-01
1.165097e+00,7.100504e-01
1.089234e+00,7.864870e-01
9.630218e-01,6.303692e-01
1.266423e+00,5.894989e-01
1.256497e+00,5.885498e-01
-2.132343e-01,-8.448677e-02
-3.601058e-01,-2.223877e-01
-9.706484e-03,-3.326575e-01
-1.065600e+00,4.066235e-01
-8.182649e-01,-1.272899e-01
-2.116883e-01,-1.570128e-01
-2.922499e-01,-1.780731e-01
-6.616016e-02,-1.533500e-01
-1.964165e-01,-3.239269e-01
-1.523564e-01,-3.407667e-01
3.264276e-02,-3.557891e-01
-5.580226e-01,8.423733e-01
-3.075688e-01,8.540223e-01
-1.428912e-01,-9.347141e-02
-3.079838e-01,-1.233515e-01
-3.130253e-01,-1.406898e-01
-4.519135e-01,8.257390e-01
-2.682276e-01,7.253098e-01
-4.612341e-01,7.312361e-01
-3.086105e-01,7.300819e-01
-2.968641e-01,-6.721487e-02
-3.339153e-01,-1.241617e-01
-1.585828e-01,-1.036230e-01
-1.462493e-01,-1.073936e-01
-3.150617e-02,-1.157787e-01
3.128579e-01,-8.340670e-02
-1.266480e+00,-2.429674e-01
-1.403386e+00,-2.900883e-01
-1.409742e+00,-4.954725e-01
-1.464257e+00,-4.631993e-01
-1.292848e+00,-6.136835e-01
-1.101190e+00,-6.781993e-01
-1.382936e+00,-9.620973e-02
-1.383974e+00,-2.173672e-01
-1.159000e+00,-3.825869e-01
-1.120398e+00,-7.324003e-01
-1.847328e+00,8.164107e-02
-5.486825e-01,9.451298e-01
-6.839342e-01,9.102606e-01
-2.702877e-01,8.243019e-01
-3.599890e-01,8.691100e-01
-3.744905e-01,-5.716042e-02
-2.909332e-01,-5.049408e-02
-1.338576e-01,-4.576772e-02
-9.200786e-02,-9.736729e-02
-1.419288e-01,-7.671083e-02
-8.386787e-01,7.897714e-01
-6.953699e-01,6.751362e-01
8.084096e-01,7.423461e-01
-4.920286e-01,6.632325e-01
-4.936713e-01,6.543808e-01
8.763559e-01,8.521486e-01
1.167443e+00,5.665190e-01
1.167443e+00,5.665190e-01
-1.411169e-01,-9.100995e-02
-1.377853e-01,-2.970446e-02
-2.272367e-01,-1.033702e-01
-8.912236e-02,-1.316342e-01
-9.444797e-02,-2.774271e-01
-1.934464e-01,7.175536e-01
-6.026391e-01,6.971946e-01
-7.557752e-01,6.614109e-01
-3.066810e-01,-1.659708e-01
-1.707066e+00,-4.050137e-02
-1.297061e+00,-1.955914e-01
-1.605877e+00,-1.252218e-01
-1.314413e+00,-4.124770e-01
-1.094647e+00,-5.575121e-01
-1.168893e+00,-5.667129e-01
-1.308999e+00,-6.697408e-01
-6.130893e-01,9.361661e-01
-5.036639e-01,8.195879e-01
-2.963769e-01,8.598890e-01
-3.308647e-01,7.169827e-01
-9.935333e-01,7.945409e-01
-4.660758e-01,2.368370e-01
-3.750042e-01,1.532163e-01
-3.848100e-01,1.460180e-01
-2.855941e-01,7.659188e-02
-2.229856e-01,7.489339e-02
-4.058016e-01,4.697491e-02
-4.140069e-01,3.173769e-02
-5.726263e-01,1.125778e-01
-2.052693e-01,1.049551e-01
-3.587733e-01,-3.204100e-02
-3.105028e-01,-2.887702e-02
-3.053069e-01,-3.278826e-02
-1.638465e+00,1.827111e-01
-1.700613e+00,1.509821e-01
-7.370139e-01,9.155427e-01
-9.090474e-01,7.592035e-01
-8.848515e-01,5.798820e-01
-8.381499e-01,7.232804e-01
-7.711816e-01,6.577581e-01
-2.908772e-01,-1.168139e-01
-9.808121e-02,-7.489095e-02
-3.512632e-01,-1.664356e-01
-3.643198e-01,-2.550914e-01
-4.159308e-02,-2.024950e-01
-1.096152e-01,-2.368117e-01
-5.188763e-02,-2.991893e-01
-2.502607e-01,-4.131689e-01
-5.601917e-01,-7.235150e-02
1.070659e+00,7.073311e-01
1.149561e+00,5.329709e-01
2.106335e-01,5.429668e-01
2.761448e-01,3.262744e-01
-1.885947e-01,-1.860290e-01
-2.974025e-01,-2.332292e-01
1.074101e+00,7.152510e-01
-1.073651e-01,-1.196447e-01
-1.763210e-01,-1.990087e-01
-2.176766e-01,-1.781541e-01
-1.310309e-01,-3.370346e-01
-1.257612e+00,-2.504342e-01
-1.192172e+00,-4.531101e-01
